DGP,Simulation,ATE,ATT,ATC,Estimator,Bias,SE,RMSE,MAE,RESS,Balance,Time
1,31,-0.957371760419735,-0.132060206378706,-1.21607171691071,DR:DML:xgboost,15.9107924494947,,,,,,62.4099999999999
1,31,-0.957371760419735,-0.132060206378706,-1.21607171691071,DR:DML:SL,0.243592478611969,,,,,,62.4099999999999
1,32,3.42588321704797,3.19237860285335,3.48567945489692,DR:DML:xgboost,-0.363377627601539,,,,,,62.75
1,32,3.42588321704797,3.19237860285335,3.48567945489692,DR:DML:SL,-0.148651478642954,,,,,,62.75
1,33,4.15586839157761,4.15462728636216,4.15635176183803,DR:DML:xgboost,1.63221900558481,,,,,,64.8000000000002
1,33,4.15586839157761,4.15462728636216,4.15635176183803,DR:DML:SL,-0.0259232766820245,,,,,,64.8000000000002
1,34,3.27689927964083,3.48090399130429,3.19678838068713,DR:DML:xgboost,0.400667700324594,,,,,,64.2000000000003
1,34,3.27689927964083,3.48090399130429,3.19678838068713,DR:DML:SL,0.847506140508365,,,,,,64.2000000000003
1,35,5.82847479846618,5.30073636821399,6.00585599594661,DR:DML:xgboost,3.98248472577033,,,,,,67.0999999999999
1,35,5.82847479846618,5.30073636821399,6.00585599594661,DR:DML:SL,0.325304641571543,,,,,,67.0999999999999
1,36,4.06153989556887,4.16978670613395,4.01198428223185,DR:DML:xgboost,6.52890788339283,,,,,,61.6399999999999
1,36,4.06153989556887,4.16978670613395,4.01198428223185,DR:DML:SL,-0.0349226880006164,,,,,,61.6399999999999
1,37,6.67223674461012,7.04131941407551,6.50828633775285,DR:DML:xgboost,0.585876918576699,,,,,,57.9699999999998
1,37,6.67223674461012,7.04131941407551,6.50828633775285,DR:DML:SL,0.056166239494563,,,,,,57.9699999999998
1,38,6.95553332149577,4.42500952972219,7.91283250563974,DR:DML:xgboost,0.881232863961581,,,,,,62.1400000000003
1,38,6.95553332149577,4.42500952972219,7.91283250563974,DR:DML:SL,0.102941852120331,,,,,,62.1400000000003
1,39,5.46318250503052,5.72664203315639,5.37850426373966,DR:DML:xgboost,-0.231905049969014,,,,,,61.1699999999996
1,39,5.46318250503052,5.72664203315639,5.37850426373966,DR:DML:SL,-0.195286068886316,,,,,,61.1699999999996
1,40,4.14494406755521,3.51592981452775,4.39093747473571,DR:DML:xgboost,3.11500111917847,,,,,,64.1900000000001
1,40,4.14494406755521,3.51592981452775,4.39093747473571,DR:DML:SL,2.46567299555902,,,,,,64.1900000000001
1,41,4.53731352498307,4.7279399447852,4.45775456465243,DR:DML:xgboost,0.992250433090233,,,,,,61.8299999999999
1,41,4.53731352498307,4.7279399447852,4.45775456465243,DR:DML:SL,0.225676949039997,,,,,,61.8299999999999
1,42,1.4475689255375,2.23940891995349,1.12791647529239,DR:DML:xgboost,-0.191176564502211,,,,,,71.4400000000001
1,42,1.4475689255375,2.23940891995349,1.12791647529239,DR:DML:SL,-0.0276002204891042,,,,,,71.4400000000001
1,43,2.54232383023131,2.63185595497473,2.50370893172051,DR:DML:xgboost,-0.449771756514505,,,,,,63.7199999999998
1,43,2.54232383023131,2.63185595497473,2.50370893172051,DR:DML:SL,0.0746386939329065,,,,,,63.7199999999998
1,44,3.82463780240295,3.63223127262014,3.92150370719029,DR:DML:xgboost,0.325744703922431,,,,,,68.1999999999998
1,44,3.82463780240295,3.63223127262014,3.92150370719029,DR:DML:SL,0.0312451595965855,,,,,,68.1999999999998
1,45,4.59015142497713,4.54905369681082,4.60775425917091,DR:DML:xgboost,0.313794758299758,,,,,,63.8699999999999
1,45,4.59015142497713,4.54905369681082,4.60775425917091,DR:DML:SL,-0.304847700412331,,,,,,63.8699999999999
1,46,5.75411722860915,5.09373264049778,6.02124559519529,DR:DML:xgboost,-0.222858988425152,,,,,,64.5300000000002
1,46,5.75411722860915,5.09373264049778,6.02124559519529,DR:DML:SL,0.0326732708208608,,,,,,64.5300000000002
1,47,3.67788684385871,3.95217559104865,3.57798963536511,DR:DML:xgboost,0.867128795234273,,,,,,65.9099999999999
1,47,3.67788684385871,3.95217559104865,3.57798963536511,DR:DML:SL,0.637507904057892,,,,,,65.9099999999999
1,48,2.84182436454714,3.24161272619819,2.67829590910655,DR:DML:xgboost,-17.2084954521836,,,,,,66.8899999999999
1,48,2.84182436454714,3.24161272619819,2.67829590910655,DR:DML:SL,-0.142049121809265,,,,,,66.8899999999999
1,49,3.07781538790238,2.84355210320255,3.16905334542726,DR:DML:xgboost,0.0724287089323332,,,,,,63.5
1,49,3.07781538790238,2.84355210320255,3.16905334542726,DR:DML:SL,0.329484249213465,,,,,,63.5
1,50,6.70966269928782,5.39322764717862,7.21237041558966,DR:DML:xgboost,-0.227708429067204,,,,,,63.1700000000001
1,50,6.70966269928782,5.39322764717862,7.21237041558966,DR:DML:SL,0.189438003680354,,,,,,63.1700000000001
1,51,3.91798347987021,3.85496339454838,3.9407407329031,DR:DML:xgboost,0.296639638115781,,,,,,59.98
1,51,3.91798347987021,3.85496339454838,3.9407407329031,DR:DML:SL,0.032056519387293,,,,,,59.98
1,52,4.16858514366627,4.54892829893962,4.01675818483047,DR:DML:xgboost,-0.85079489445078,,,,,,63.0799999999999
1,52,4.16858514366627,4.54892829893962,4.01675818483047,DR:DML:SL,0.242662406663846,,,,,,63.0799999999999
1,53,4.2781282929591,3.9111562572808,4.4106459725096,DR:DML:xgboost,-0.354692332515445,,,,,,62.4699999999998
1,53,4.2781282929591,3.9111562572808,4.4106459725096,DR:DML:SL,-0.109495584344538,,,,,,62.4699999999998
1,54,4.42145872015906,4.26146298246381,4.4859806716551,DR:DML:xgboost,-1.15105132804313,,,,,,63.25
1,54,4.42145872015906,4.26146298246381,4.4859806716551,DR:DML:SL,0.272312128107147,,,,,,63.25
1,55,5.62633817918905,4.68061643688825,6.02740048390143,DR:DML:xgboost,0.841282971919861,,,,,,64.79
1,55,5.62633817918905,4.68061643688825,6.02740048390143,DR:DML:SL,0.156095260729955,,,,,,64.79
1,56,2.20221092878668,2.67468670369356,2.00973105565638,DR:DML:xgboost,0.109360357172247,,,,,,66.1100000000001
1,56,2.20221092878668,2.67468670369356,2.00973105565638,DR:DML:SL,0.106258230864946,,,,,,66.1100000000001
1,57,7.35116413611883,6.38923956667519,7.74105747199223,DR:DML:xgboost,-1.20322739410434,,,,,,62.0299999999998
1,57,7.35116413611883,6.38923956667519,7.74105747199223,DR:DML:SL,-0.0383338920811385,,,,,,62.0299999999998
1,58,3.87427722372521,3.97626381262278,3.83516914253171,DR:DML:xgboost,0.348689539460187,,,,,,63.1399999999994
1,58,3.87427722372521,3.97626381262278,3.83516914253171,DR:DML:SL,0.0420772495868911,,,,,,63.1399999999994
1,59,2.62352825556686,3.11255970198515,2.46652696314041,DR:DML:xgboost,0.286975365039971,,,,,,63.6000000000004
1,59,2.62352825556686,3.11255970198515,2.46652696314041,DR:DML:SL,0.392743277668378,,,,,,63.6000000000004
1,60,3.68808364053485,4.2331902618556,3.46262741358294,DR:DML:xgboost,2.45658374017047,,,,,,65.6599999999999
1,60,3.68808364053485,4.2331902618556,3.46262741358294,DR:DML:SL,0.0276290318017431,,,,,,65.6599999999999
1,61,4.1666922721859,3.24615656207598,4.53453093687862,DR:DML:xgboost,0.0524167514611262,,,,,,66.1599999999999
1,61,4.1666922721859,3.24615656207598,4.53453093687862,DR:DML:SL,0.330271627493299,,,,,,66.1599999999999
1,62,4.71846013149857,4.45702937201156,4.83402351827482,DR:DML:xgboost,-2.96031272785842,,,,,,67.25
1,62,4.71846013149857,4.45702937201156,4.83402351827482,DR:DML:SL,0.189857693866476,,,,,,67.25
1,63,5.40644705082119,4.71804642454586,5.67289905521429,DR:DML:xgboost,-0.446820339786618,,,,,,65.8299999999999
1,63,5.40644705082119,4.71804642454586,5.67289905521429,DR:DML:SL,-0.42565142339496,,,,,,65.8299999999999
1,64,1.1627763753889,2.83769102113219,0.394513582232053,DR:DML:xgboost,0.833338574795442,,,,,,62.5299999999998
1,64,1.1627763753889,2.83769102113219,0.394513582232053,DR:DML:SL,-0.18804068672517,,,,,,62.5299999999998
1,65,3.84200800091605,3.30388826715982,4.0647984442792,DR:DML:xgboost,-1.35702120457943,,,,,,67.0900000000002
1,65,3.84200800091605,3.30388826715982,4.0647984442792,DR:DML:SL,-0.192681567698495,,,,,,67.0900000000002
1,66,2.88261590805715,3.51589478031015,2.60975498753336,DR:DML:xgboost,24.8578166791283,,,,,,62.0500000000002
1,66,2.88261590805715,3.51589478031015,2.60975498753336,DR:DML:SL,0.0124577341444954,,,,,,62.0500000000002
1,67,3.10068907524775,2.85516289776183,3.17738664859195,DR:DML:xgboost,2.85219271107573,,,,,,62.04
1,67,3.10068907524775,2.85516289776183,3.17738664859195,DR:DML:SL,-0.195277872988327,,,,,,62.04
1,68,4.03919772914566,3.69793460304945,4.18740459454109,DR:DML:xgboost,-0.315503158325519,,,,,,64.8200000000006
1,68,4.03919772914566,3.69793460304945,4.18740459454109,DR:DML:SL,0.114144755245837,,,,,,64.8200000000006
1,69,1.08659147309369,1.36062422052219,0.966168209385597,DR:DML:xgboost,-1.16439626357918,,,,,,67.2000000000007
1,69,1.08659147309369,1.36062422052219,0.966168209385597,DR:DML:SL,-0.189191324167876,,,,,,67.2000000000007
1,70,3.61494871246326,4.18231972944909,3.3783906578746,DR:DML:xgboost,0.333399108172998,,,,,,63.8000000000002
1,70,3.61494871246326,4.18231972944909,3.3783906578746,DR:DML:SL,-0.817631038022711,,,,,,63.8000000000002
1,71,3.76011429563827,4.46085341165845,3.50217841589523,DR:DML:xgboost,0.75325376395152,,,,,,63.4100000000008
1,71,3.76011429563827,4.46085341165845,3.50217841589523,DR:DML:SL,0.0054136703206753,,,,,,63.4100000000008
1,72,3.87700565698352,4.43397243653535,3.66431647238919,DR:DML:xgboost,-1.30620706993078,,,,,,60.79
1,72,3.87700565698352,4.43397243653535,3.66431647238919,DR:DML:SL,0.992933230604176,,,,,,60.79
1,73,4.58359715130061,4.79730348171985,4.49846312101129,DR:DML:xgboost,-0.408816029855337,,,,,,65.54
1,73,4.58359715130061,4.79730348171985,4.49846312101129,DR:DML:SL,-0.266773124907465,,,,,,65.54
1,74,4.94444167823281,4.46958959366217,5.12558490727213,DR:DML:xgboost,-1.06422493608261,,,,,,66.6900000000005
1,74,4.94444167823281,4.46958959366217,5.12558490727213,DR:DML:SL,0.0517849008594356,,,,,,66.6900000000005
1,75,3.74593639890054,3.45876158782198,3.86747926500018,DR:DML:xgboost,-0.661070655608806,,,,,,66.5500000000002
1,75,3.74593639890054,3.45876158782198,3.86747926500018,DR:DML:SL,-0.0414989260874927,,,,,,66.5500000000002
1,76,3.56877182513682,3.0929994158076,3.76993544828135,DR:DML:xgboost,0.428110799446291,,,,,,69.2799999999998
1,76,3.56877182513682,3.0929994158076,3.76993544828135,DR:DML:SL,0.153291425842537,,,,,,69.2799999999998
1,77,6.4371514824731,4.83483166596434,7.14544420616706,DR:DML:xgboost,1.24328890134827,,,,,,68.75
1,77,6.4371514824731,4.83483166596434,7.14544420616706,DR:DML:SL,-0.0713894418698509,,,,,,68.75
1,78,4.17148174972404,3.88834279533174,4.28578017007358,DR:DML:xgboost,-0.0527164643639484,,,,,,61.9200000000001
1,78,4.17148174972404,3.88834279533174,4.28578017007358,DR:DML:SL,0.330817646456219,,,,,,61.9200000000001
1,79,3.31144706368274,3.38660481020217,3.28698916052337,DR:DML:xgboost,4.64604934337191,,,,,,70.8199999999997
1,79,3.31144706368274,3.38660481020217,3.28698916052337,DR:DML:SL,-0.276622023472332,,,,,,70.8199999999997
1,80,3.1265981533284,2.6102855957071,3.32768516217049,DR:DML:xgboost,-23.3156749205855,,,,,,67.1400000000003
1,80,3.1265981533284,2.6102855957071,3.32768516217049,DR:DML:SL,-0.328578819413149,,,,,,67.1400000000003
1,81,2.85406519622967,3.15993836417366,2.73159104645216,DR:DML:xgboost,0.609210843735692,,,,,,63.2700000000004
1,81,2.85406519622967,3.15993836417366,2.73159104645216,DR:DML:SL,-0.0545955021413245,,,,,,63.2700000000004
1,82,3.17993645973889,2.64330805411785,3.3996595668247,DR:DML:xgboost,0.581065622995574,,,,,,62.9199999999992
1,82,3.17993645973889,2.64330805411785,3.3996595668247,DR:DML:SL,0.000147926519444397,,,,,,62.9199999999992
1,83,3.32884314401181,3.50080691821686,3.25208100142992,DR:DML:xgboost,0.609600198940562,,,,,,65.4499999999998
1,83,3.32884314401181,3.50080691821686,3.25208100142992,DR:DML:SL,0.00285316420848325,,,,,,65.4499999999998
1,84,4.28072326119041,4.33457409329261,4.25840569984496,DR:DML:xgboost,-0.562026820723894,,,,,,65.6599999999999
1,84,4.28072326119041,4.33457409329261,4.25840569984496,DR:DML:SL,-0.00490044019846891,,,,,,65.6599999999999
1,85,3.7483231080393,3.80751733821044,3.7288646837329,DR:DML:xgboost,-0.181573954314396,,,,,,64.9200000000001
1,85,3.7483231080393,3.80751733821044,3.7288646837329,DR:DML:SL,0.0844774625339153,,,,,,64.9200000000001
1,86,3.70892300441556,4.24208934960957,3.46270889614788,DR:DML:xgboost,-0.0790745043576386,,,,,,61.4900000000007
1,86,3.70892300441556,4.24208934960957,3.46270889614788,DR:DML:SL,-0.0698085792294525,,,,,,61.4900000000007
1,87,3.41734228099211,3.30517689214149,3.46624692720748,DR:DML:xgboost,0.27772039275021,,,,,,65.3299999999999
1,87,3.41734228099211,3.30517689214149,3.46624692720748,DR:DML:SL,0.0424996385719338,,,,,,65.3299999999999
1,88,5.65769554915206,3.2755254345533,6.30737830767899,DR:DML:xgboost,-33.8260548467238,,,,,,58.1300000000001
1,88,5.65769554915206,3.2755254345533,6.30737830767899,DR:DML:SL,-0.0351564827150295,,,,,,58.1300000000001
1,89,1.976325153982,3.03408301632366,1.62588971026194,DR:DML:xgboost,0.568147136836149,,,,,,64.1000000000004
1,89,1.976325153982,3.03408301632366,1.62588971026194,DR:DML:SL,-0.0144805325873103,,,,,,64.1000000000004
1,90,6.16380592863912,5.13617054425421,6.67778413869855,DR:DML:xgboost,1.27785351511421,,,,,,61.2699999999995
1,90,6.16380592863912,5.13617054425421,6.67778413869855,DR:DML:SL,-0.012289159726488,,,,,,61.2699999999995
1,91,1.73164894888887,2.22302721648663,1.51908973408673,DR:DML:xgboost,-0.0373931091247266,,,,,,62.1100000000006
1,91,1.73164894888887,2.22302721648663,1.51908973408673,DR:DML:SL,-0.0201678838347674,,,,,,62.1100000000006
1,92,5.4653376088761,5.45844483803334,5.46799173321272,DR:DML:xgboost,0.596694356384152,,,,,,62.3999999999996
1,92,5.4653376088761,5.45844483803334,5.46799173321272,DR:DML:SL,-0.00716458876220827,,,,,,62.3999999999996
1,93,5.64365356866207,3.79487382246984,6.40216907686488,DR:DML:xgboost,-0.368175864909223,,,,,,61.5900000000002
1,93,5.64365356866207,3.79487382246984,6.40216907686488,DR:DML:SL,0.265713307052767,,,,,,61.5900000000002
1,94,1.80698226894265,1.92620227571408,1.76370029657232,DR:DML:xgboost,37.9027679693917,,,,,,59.8600000000006
1,94,1.80698226894265,1.92620227571408,1.76370029657232,DR:DML:SL,-0.358119674370106,,,,,,59.8600000000006
1,95,2.94073448078862,3.76761889310933,2.60625622918303,DR:DML:xgboost,3.14635648531169,,,,,,65.5799999999999
1,95,2.94073448078862,3.76761889310933,2.60625622918303,DR:DML:SL,-0.0109455169311707,,,,,,65.5799999999999
1,96,3.88030968520726,3.89305520051585,3.87481802396285,DR:DML:xgboost,0.0414942830687064,,,,,,60.0300000000007
1,96,3.88030968520726,3.89305520051585,3.87481802396285,DR:DML:SL,0.294235399799929,,,,,,60.0300000000007
1,97,3.66567399805831,3.60036285517991,3.69331605852966,DR:DML:xgboost,0.386613301038143,,,,,,62.1899999999996
1,97,3.66567399805831,3.60036285517991,3.69331605852966,DR:DML:SL,0.0113567519016038,,,,,,62.1899999999996
1,98,3.96926666357142,3.99580422635086,3.9586732891519,DR:DML:xgboost,-0.472512391733284,,,,,,59.9400000000005
1,98,3.96926666357142,3.99580422635086,3.9586732891519,DR:DML:SL,0.0433104355126273,,,,,,59.9400000000005
1,99,2.89209755262852,2.89009676026087,2.8929596342029,DR:DML:xgboost,0.132375912054742,,,,,,63.9399999999996
1,99,2.89209755262852,2.89009676026087,2.8929596342029,DR:DML:SL,-1.42207411637507e-05,,,,,,63.9399999999996
1,100,3.13563465579326,4.19549088559588,2.63622936123552,DR:DML:xgboost,6.30879477692707,,,,,,61.9799999999996
1,100,3.13563465579326,4.19549088559588,2.63622936123552,DR:DML:SL,-0.267373983227949,,,,,,61.9799999999996
2,1,4.69766290262985,4.6592056313393,4.71508212656993,DR:DML:xgboost,-0.41392972167684,,,,,,65.8200000000006
2,1,4.69766290262985,4.6592056313393,4.71508212656993,DR:DML:SL,-0.0899774406935805,,,,,,65.8200000000006
2,2,3.36301672481468,3.34717541617837,3.36859754067051,DR:DML:xgboost,1.00822747556806,,,,,,59.4699999999994
2,2,3.36301672481468,3.34717541617837,3.36859754067051,DR:DML:SL,0.37946704199165,,,,,,59.4699999999994
2,3,4.27065889538741,4.27979225857914,4.26823840977865,DR:DML:xgboost,0.237122652416642,,,,,,57.6099999999997
2,3,4.27065889538741,4.27979225857914,4.26823840977865,DR:DML:SL,0.241001837302672,,,,,,57.6099999999997
2,4,3.95125423488727,3.92726520659282,3.95746057064786,DR:DML:xgboost,0.864198051702008,,,,,,60.4499999999998
2,4,3.95125423488727,3.92726520659282,3.95746057064786,DR:DML:SL,0.229986784130637,,,,,,60.4499999999998
2,5,4.76708056996198,4.73476152066171,4.78119960406683,DR:DML:xgboost,0.43002173457619,,,,,,52.4700000000003
2,5,4.76708056996198,4.73476152066171,4.78119960406683,DR:DML:SL,-0.213327681954061,,,,,,52.4700000000003
2,6,3.53206380391173,3.46660168743831,3.54846342788241,DR:DML:xgboost,-0.128858657710411,,,,,,54.96
2,6,3.53206380391173,3.46660168743831,3.54846342788241,DR:DML:SL,-0.508450737206159,,,,,,54.96
2,7,4.04932587690187,3.99082313612447,4.06326515809792,DR:DML:xgboost,-0.362813957617436,,,,,,59.7199999999994
2,7,4.04932587690187,3.99082313612447,4.06326515809792,DR:DML:SL,0.294749008619131,,,,,,59.7199999999994
2,8,2.32073471550628,2.34382917736759,2.31160028871371,DR:DML:xgboost,0.93536129287934,,,,,,62.9899999999998
2,8,2.32073471550628,2.34382917736759,2.31160028871371,DR:DML:SL,0.127519871168369,,,,,,62.9899999999998
2,9,3.71773857168269,3.72476370921858,3.7152017164614,DR:DML:xgboost,1.59859441688637,,,,,,65.4099999999999
2,9,3.71773857168269,3.72476370921858,3.7152017164614,DR:DML:SL,0.137273227926253,,,,,,65.4099999999999
2,10,3.95617276820696,3.92117800022921,3.97095432600799,DR:DML:xgboost,-0.279936593080883,,,,,,61.2200000000003
2,10,3.95617276820696,3.92117800022921,3.97095432600799,DR:DML:SL,-0.0374540803128336,,,,,,61.2200000000003
2,11,3.38573978589053,3.39286321475729,3.38392962754962,DR:DML:xgboost,0.00754892111988692,,,,,,67.46
2,11,3.38573978589053,3.39286321475729,3.38392962754962,DR:DML:SL,-0.00694733565980554,,,,,,67.46
2,12,2.9718499996824,2.96291649209354,2.9753113789591,DR:DML:xgboost,3.00940438048839,,,,,,53.9000000000006
2,12,2.9718499996824,2.96291649209354,2.9753113789591,DR:DML:SL,-0.188948406894847,,,,,,53.9000000000006
2,13,2.72978157956906,2.68496828387329,2.74785356906647,DR:DML:xgboost,1.2468184106622,,,,,,61.6599999999999
2,13,2.72978157956906,2.68496828387329,2.74785356906647,DR:DML:SL,-0.0235222643464552,,,,,,61.6599999999999
2,14,5.18566398690577,5.19150410047415,5.18323878206703,DR:DML:xgboost,4.01199213466107,,,,,,62.1599999999999
2,14,5.18566398690577,5.19150410047415,5.18323878206703,DR:DML:SL,-0.511861447136583,,,,,,62.1599999999999
2,15,3.2219404819289,3.23303193941793,3.21843583668778,DR:DML:xgboost,0.531533142893083,,,,,,60.1300000000001
2,15,3.2219404819289,3.23303193941793,3.21843583668778,DR:DML:SL,0.0802609437277666,,,,,,60.1300000000001
2,16,4.17036197373984,4.17222712171989,4.16967978366522,DR:DML:xgboost,1.01223754442636,,,,,,61.9800000000005
2,16,4.17036197373984,4.17222712171989,4.16967978366522,DR:DML:SL,0.0264982125069002,,,,,,61.9800000000005
2,17,-0.218342419520482,-0.279279700478776,-0.196195991460682,DR:DML:xgboost,-0.384305320728228,,,,,,62.0600000000004
2,17,-0.218342419520482,-0.279279700478776,-0.196195991460682,DR:DML:SL,0.0689735461857451,,,,,,62.0600000000004
2,18,3.63594208164706,3.57131373194266,3.66085364402591,DR:DML:xgboost,-6.51596034551593,,,,,,59.7200000000003
2,18,3.63594208164706,3.57131373194266,3.66085364402591,DR:DML:SL,0.121133674083702,,,,,,59.7200000000003
