DGP,Simulation,algorithm,time
8,5,Krls:cross,0.0400000000000773
8,5,SL:cross,2.18600000000004
8,5,Krls:ps,0.00700000000006185
8,5,SL:ps,2.78600000000006
8,5,Krls:pps,0.00699999999994816
8,5,SL:pps,1.83499999999992
8,5,Bal:SL:ps,0.000999999999976353
8,5,Bal:SL:Yd,0
8,5,Bal:SL:pps,0.000999999999976353
8,6,Krls:single,
8,6,SL:single,
8,6,Krls:cross,
8,6,SL:cross,
8,6,Krls:ps,
8,6,SL:ps,
8,6,Krls:pps,
8,6,SL:pps,
8,6,Bal:SL:ps,
8,6,Bal:SL:Yd,
8,6,Bal:SL:pps,
8,7,Krls:single,
8,7,SL:single,
8,7,Krls:cross,
8,7,SL:cross,
8,7,Krls:ps,
8,7,SL:ps,
8,7,Krls:pps,
8,7,SL:pps,
8,7,Bal:SL:ps,
8,7,Bal:SL:Yd,
8,7,Bal:SL:pps,
8,8,Krls:single,
8,8,SL:single,
8,8,Krls:cross,
8,8,SL:cross,
8,8,Krls:ps,
8,8,SL:ps,
8,8,Krls:pps,
8,8,SL:pps,
8,8,Bal:SL:ps,
8,8,Bal:SL:Yd,
8,8,Bal:SL:pps,
8,9,Krls:single,
8,9,SL:single,
8,9,Krls:cross,
8,9,SL:cross,
8,9,Krls:ps,
8,9,SL:ps,
8,9,Krls:pps,
8,9,SL:pps,
8,9,Bal:SL:ps,
8,9,Bal:SL:Yd,
8,9,Bal:SL:pps,
8,10,Krls:single,
8,10,SL:single,
8,10,Krls:cross,
8,10,SL:cross,
8,10,Krls:ps,
8,10,SL:ps,
8,10,Krls:pps,
8,10,SL:pps,
8,10,Bal:SL:ps,
8,10,Bal:SL:Yd,
8,10,Bal:SL:pps,
9,1,Krls:single,0.01299999999992
9,1,SL:single,3.08199999999999
9,1,Krls:cross,0.0399999999999636
9,1,SL:cross,2.548
9,1,Krls:ps,0.0109999999999673
9,1,SL:ps,2.76900000000001
9,1,Krls:pps,0.00799999999992451
9,1,SL:pps,2.06899999999996
9,1,Bal:SL:ps,0.00100000000009004
9,1,Bal:SL:Yd,0.00100000000009004
9,1,Bal:SL:pps,0.000999999999976353
9,2,Krls:single,0.00600000000008549
9,2,SL:single,2.90999999999997
9,2,Krls:cross,0.0389999999999873
9,2,SL:cross,2.43899999999996
9,2,Krls:ps,0.00899999999990087
9,2,SL:ps,2.601
9,2,Krls:pps,0.01400000000001
9,2,SL:pps,1.66100000000006
9,2,Bal:SL:ps,0
9,2,Bal:SL:Yd,0
9,2,Bal:SL:pps,0.000999999999976353
9,3,Krls:single,0.0110000000000809
9,3,SL:single,3.02500000000009
9,3,Krls:cross,0.0389999999999873
9,3,SL:cross,2.13299999999992
9,3,Krls:ps,0.00699999999994816
9,3,SL:ps,2.79300000000001
9,3,Krls:pps,0.0040000000000191
9,3,SL:pps,2.07799999999997
9,3,Bal:SL:ps,0.000999999999976353
9,3,Bal:SL:Yd,0
9,3,Bal:SL:pps,0.000999999999976353
9,4,Krls:single,0.00499999999999545
9,4,SL:single,2.93100000000004
9,4,Krls:cross,0.0369999999999209
9,4,SL:cross,1.91700000000003
9,4,Krls:ps,0.00499999999999545
9,4,SL:ps,2.83000000000004
9,4,Krls:pps,0.0100000000001046
9,4,SL:pps,1.99000000000001
9,4,Bal:SL:ps,0
9,4,Bal:SL:Yd,0
9,4,Bal:SL:pps,0.000999999999976353
9,5,Krls:single,0.0109999999999673
9,5,SL:single,3.03199999999993
9,5,Krls:cross,0.0309999999999491
9,5,SL:cross,2.2170000000001
9,5,Krls:ps,0.0080000000000382
9,5,SL:ps,2.55799999999999
9,5,Krls:pps,0.00699999999994816
9,5,SL:pps,1.76600000000008
9,5,Bal:SL:ps,0.00100000000009004
9,5,Bal:SL:Yd,0
9,5,Bal:SL:pps,0.000999999999976353
9,6,Krls:single,
9,6,SL:single,
9,6,Krls:cross,
9,6,SL:cross,
9,6,Krls:ps,
9,6,SL:ps,
9,6,Krls:pps,
9,6,SL:pps,
9,6,Bal:SL:ps,
9,6,Bal:SL:Yd,
9,6,Bal:SL:pps,
9,7,Krls:single,
9,7,SL:single,
9,7,Krls:cross,
9,7,SL:cross,
9,7,Krls:ps,
9,7,SL:ps,
9,7,Krls:pps,
9,7,SL:pps,
9,7,Bal:SL:ps,
9,7,Bal:SL:Yd,
9,7,Bal:SL:pps,
9,8,Krls:single,
9,8,SL:single,
9,8,Krls:cross,
9,8,SL:cross,
9,8,Krls:ps,
9,8,SL:ps,
9,8,Krls:pps,
9,8,SL:pps,
9,8,Bal:SL:ps,
9,8,Bal:SL:Yd,
9,8,Bal:SL:pps,
9,9,Krls:single,
9,9,SL:single,
9,9,Krls:cross,
9,9,SL:cross,
9,9,Krls:ps,
9,9,SL:ps,
9,9,Krls:pps,
9,9,SL:pps,
9,9,Bal:SL:ps,
9,9,Bal:SL:Yd,
9,9,Bal:SL:pps,
9,10,Krls:single,
9,10,SL:single,
9,10,Krls:cross,
9,10,SL:cross,
9,10,Krls:ps,
9,10,SL:ps,
9,10,Krls:pps,
9,10,SL:pps,
9,10,Bal:SL:ps,
9,10,Bal:SL:Yd,
9,10,Bal:SL:pps,
10,1,Krls:single,0.01400000000001
10,1,SL:single,3.09099999999989
10,1,Krls:cross,0.0410000000000537
10,1,SL:cross,2.29700000000003
10,1,Krls:ps,0.00999999999999091
10,1,SL:ps,3.279
10,1,Krls:pps,0.00999999999999091
10,1,SL:pps,2.11200000000008
10,1,Bal:SL:ps,0.000999999999976353
10,1,Bal:SL:Yd,0
10,1,Bal:SL:pps,0.00100000000009004
10,2,Krls:single,0.0109999999999673
10,2,SL:single,2.99099999999999
10,2,Krls:cross,0.0399999999999636
10,2,SL:cross,2.34900000000005
10,2,Krls:ps,0.0120000000000573
10,2,SL:ps,3.12900000000002
10,2,Krls:pps,0.00699999999994816
10,2,SL:pps,2.80600000000004
10,2,Bal:SL:ps,0
10,2,Bal:SL:Yd,0.000999999999976353
10,2,Bal:SL:pps,0.000999999999976353
10,3,Krls:single,0.0080000000000382
10,3,SL:single,3.25699999999995
10,3,Krls:cross,0.0419999999999163
10,3,SL:cross,2.56200000000001
10,3,Krls:ps,0.0170000000000528
10,3,SL:ps,3.25700000000006
10,3,Krls:pps,0.0130000000000337
10,3,SL:pps,2.22699999999998
10,3,Bal:SL:ps,0.00599999999997181
10,3,Bal:SL:Yd,0
10,3,Bal:SL:pps,0.00200000000006639
10,4,Krls:single,0.00499999999999545
10,4,SL:single,3.36099999999999
10,4,Krls:cross,0.04200000000003
10,4,SL:cross,2.53200000000004
10,4,Krls:ps,0.0199999999999818
10,4,SL:ps,3.05999999999995
10,4,Krls:pps,0.0230000000000246
10,4,SL:pps,2.62199999999996
10,4,Bal:SL:ps,0
10,4,Bal:SL:Yd,0
10,4,Bal:SL:pps,0.000999999999976353
10,5,Krls:single,0.01299999999992
10,5,SL:single,3.36299999999994
10,5,Krls:cross,0.0440000000000964
10,5,SL:cross,2.36900000000003
10,5,Krls:ps,0.0110000000000809
10,5,SL:ps,3.09900000000005
10,5,Krls:pps,0.00900000000001455
10,5,SL:pps,2.07399999999996
10,5,Bal:SL:ps,0
10,5,Bal:SL:Yd,0.000999999999976353
10,5,Bal:SL:pps,0.000999999999976353
10,6,Krls:single,
10,6,SL:single,
10,6,Krls:cross,
10,6,SL:cross,
10,6,Krls:ps,
10,6,SL:ps,
10,6,Krls:pps,
10,6,SL:pps,
10,6,Bal:SL:ps,
10,6,Bal:SL:Yd,
10,6,Bal:SL:pps,
10,7,Krls:single,
10,7,SL:single,
10,7,Krls:cross,
10,7,SL:cross,
10,7,Krls:ps,
10,7,SL:ps,
10,7,Krls:pps,
10,7,SL:pps,
10,7,Bal:SL:ps,
10,7,Bal:SL:Yd,
10,7,Bal:SL:pps,
10,8,Krls:single,
10,8,SL:single,
10,8,Krls:cross,
10,8,SL:cross,
10,8,Krls:ps,
10,8,SL:ps,
10,8,Krls:pps,
10,8,SL:pps,
10,8,Bal:SL:ps,
10,8,Bal:SL:Yd,
10,8,Bal:SL:pps,
10,9,Krls:single,
10,9,SL:single,
10,9,Krls:cross,
10,9,SL:cross,
10,9,Krls:ps,
10,9,SL:ps,
10,9,Krls:pps,
10,9,SL:pps,
10,9,Bal:SL:ps,
10,9,Bal:SL:Yd,
10,9,Bal:SL:pps,
10,10,Krls:single,
10,10,SL:single,
10,10,Krls:cross,
10,10,SL:cross,
10,10,Krls:ps,
10,10,SL:ps,
10,10,Krls:pps,
10,10,SL:pps,
10,10,Bal:SL:ps,
10,10,Bal:SL:Yd,
10,10,Bal:SL:pps,
11,1,Krls:single,0.0109999999999673
11,1,SL:single,3.48599999999999
11,1,Krls:cross,0.0410000000000537
11,1,SL:cross,2.58299999999997
11,1,Krls:ps,0.0180000000000291
11,1,SL:ps,2.99800000000005
11,1,Krls:pps,0.0170000000000528
11,1,SL:pps,2.447
11,1,Bal:SL:ps,0.00700000000006185
11,1,Bal:SL:Yd,0
11,1,Bal:SL:pps,0.00100000000009004
11,2,Krls:single,0.00900000000001455
11,2,SL:single,3.35699999999997
11,2,Krls:cross,0.0450000000000728
11,2,SL:cross,2.399
11,2,Krls:ps,0.0179999999999154
11,2,SL:ps,2.97299999999996
11,2,Krls:pps,0.01400000000001
11,2,SL:pps,2.346
11,2,Bal:SL:ps,0
11,2,Bal:SL:Yd,0
11,2,Bal:SL:pps,0.000999999999976353
11,3,Krls:single,0.00699999999994816
11,3,SL:single,3.25900000000001
11,3,Krls:cross,0.0419999999999163
11,3,SL:cross,2.78399999999999
11,3,Krls:ps,0.0109999999999673
11,3,SL:ps,3.00200000000007
11,3,Krls:pps,0.0179999999999154
11,3,SL:pps,2.16500000000008
11,3,Bal:SL:ps,0.000999999999976353
11,3,Bal:SL:Yd,0
11,3,Bal:SL:pps,0.000999999999976353
11,4,Krls:single,0.00999999999999091
11,4,SL:single,3.15800000000002
11,4,Krls:cross,0.0320000000000391
11,4,SL:cross,2.46400000000006
11,4,Krls:ps,0.01400000000001
11,4,SL:ps,2.822
11,4,Krls:pps,0.0159999999999627
11,4,SL:pps,2.38099999999997
11,4,Bal:SL:ps,0
11,4,Bal:SL:Yd,0
11,4,Bal:SL:pps,0.000999999999976353
11,5,Krls:single,0.0109999999999673
11,5,SL:single,2.98599999999999
11,5,Krls:cross,0.0400000000000773
11,5,SL:cross,2.07000000000005
11,5,Krls:ps,0.0110000000000809
11,5,SL:ps,2.85500000000002
11,5,Krls:pps,0.00199999999995271
11,5,SL:pps,1.85000000000002
11,5,Bal:SL:ps,0
11,5,Bal:SL:Yd,0
11,5,Bal:SL:pps,0.000999999999976353
11,6,Krls:single,
11,6,SL:single,
11,6,Krls:cross,
11,6,SL:cross,
11,6,Krls:ps,
11,6,SL:ps,
11,6,Krls:pps,
11,6,SL:pps,
11,6,Bal:SL:ps,
11,6,Bal:SL:Yd,
11,6,Bal:SL:pps,
11,7,Krls:single,
11,7,SL:single,
11,7,Krls:cross,
11,7,SL:cross,
11,7,Krls:ps,
11,7,SL:ps,
11,7,Krls:pps,
11,7,SL:pps,
11,7,Bal:SL:ps,
11,7,Bal:SL:Yd,
11,7,Bal:SL:pps,
11,8,Krls:single,
11,8,SL:single,
11,8,Krls:cross,
11,8,SL:cross,
11,8,Krls:ps,
11,8,SL:ps,
11,8,Krls:pps,
11,8,SL:pps,
11,8,Bal:SL:ps,
11,8,Bal:SL:Yd,
11,8,Bal:SL:pps,
11,9,Krls:single,
11,9,SL:single,
11,9,Krls:cross,
11,9,SL:cross,
11,9,Krls:ps,
11,9,SL:ps,
11,9,Krls:pps,
11,9,SL:pps,
11,9,Bal:SL:ps,
11,9,Bal:SL:Yd,
11,9,Bal:SL:pps,
11,10,Krls:single,
11,10,SL:single,
11,10,Krls:cross,
11,10,SL:cross,
11,10,Krls:ps,
11,10,SL:ps,
11,10,Krls:pps,
11,10,SL:pps,
11,10,Bal:SL:ps,
11,10,Bal:SL:Yd,
11,10,Bal:SL:pps,
12,1,Krls:single,0.0109999999999673
12,1,SL:single,3.05799999999999
12,1,Krls:cross,0.04200000000003
12,1,SL:cross,2.46299999999997
12,1,Krls:ps,0.0130000000000337
12,1,SL:ps,2.88300000000004
12,1,Krls:pps,0.00900000000001455
12,1,SL:pps,2.58600000000001
12,1,Bal:SL:ps,0.000999999999976353
12,1,Bal:SL:Yd,0.00100000000009004
12,1,Bal:SL:pps,0.000999999999976353
12,2,Krls:single,0.00700000000006185
12,2,SL:single,3.17499999999995
12,2,Krls:cross,0.0410000000000537
12,2,SL:cross,2.80399999999997
12,2,Krls:ps,0.0200000000000955
12,2,SL:ps,3.09000000000003
12,2,Krls:pps,0.0130000000000337
12,2,SL:pps,1.78099999999995
12,2,Bal:SL:ps,0
12,2,Bal:SL:Yd,0
12,2,Bal:SL:pps,0.00199999999995271
12,3,Krls:single,0.00700000000006185
12,3,SL:single,3.41099999999994
12,3,Krls:cross,0.0459999999999354
12,3,SL:cross,2.20500000000004
12,3,Krls:ps,0.0159999999999627
12,3,SL:ps,3.00900000000001
12,3,Krls:pps,0.0080000000000382
12,3,SL:pps,2.11900000000003
12,3,Bal:SL:ps,0
12,3,Bal:SL:Yd,0.000999999999976353
12,3,Bal:SL:pps,0.000999999999976353
12,4,Krls:single,0.00900000000001455
12,4,SL:single,3.23900000000003
12,4,Krls:cross,0.04200000000003
12,4,SL:cross,2.346
12,4,Krls:ps,0.0170000000000528
12,4,SL:ps,3.12900000000002
12,4,Krls:pps,0.0119999999999436
12,4,SL:pps,2.59499999999991
12,4,Bal:SL:ps,0.000999999999976353
12,4,Bal:SL:Yd,0.000999999999976353
12,4,Bal:SL:pps,0.000999999999976353
12,5,Krls:single,0.00900000000001455
12,5,SL:single,2.98000000000002
12,5,Krls:cross,0.0380000000000109
12,5,SL:cross,2.00700000000006
12,5,Krls:ps,0.0080000000000382
12,5,SL:ps,2.77300000000002
12,5,Krls:pps,0.0040000000000191
12,5,SL:pps,2.52600000000007
12,5,Bal:SL:ps,0
12,5,Bal:SL:Yd,0
12,5,Bal:SL:pps,0.000999999999976353
12,6,Krls:single,
12,6,SL:single,
12,6,Krls:cross,
12,6,SL:cross,
12,6,Krls:ps,
12,6,SL:ps,
12,6,Krls:pps,
12,6,SL:pps,
12,6,Bal:SL:ps,
12,6,Bal:SL:Yd,
12,6,Bal:SL:pps,
12,7,Krls:single,
12,7,SL:single,
12,7,Krls:cross,
12,7,SL:cross,
12,7,Krls:ps,
12,7,SL:ps,
12,7,Krls:pps,
12,7,SL:pps,
12,7,Bal:SL:ps,
12,7,Bal:SL:Yd,
12,7,Bal:SL:pps,
12,8,Krls:single,
12,8,SL:single,
12,8,Krls:cross,
12,8,SL:cross,
12,8,Krls:ps,
12,8,SL:ps,
12,8,Krls:pps,
12,8,SL:pps,
12,8,Bal:SL:ps,
12,8,Bal:SL:Yd,
12,8,Bal:SL:pps,
12,9,Krls:single,
12,9,SL:single,
12,9,Krls:cross,
12,9,SL:cross,
12,9,Krls:ps,
12,9,SL:ps,
12,9,Krls:pps,
12,9,SL:pps,
12,9,Bal:SL:ps,
12,9,Bal:SL:Yd,
12,9,Bal:SL:pps,
12,10,Krls:single,
12,10,SL:single,
12,10,Krls:cross,
12,10,SL:cross,
12,10,Krls:ps,
12,10,SL:ps,
12,10,Krls:pps,
12,10,SL:pps,
12,10,Bal:SL:ps,
12,10,Bal:SL:Yd,
12,10,Bal:SL:pps,
13,1,Krls:single,0.0119999999999436
13,1,SL:single,2.98000000000002
13,1,Krls:cross,0.04099999999994
13,1,SL:cross,1.84799999999996
13,1,Krls:ps,0.00900000000001455
13,1,SL:ps,2.62
13,1,Krls:pps,0.00900000000001455
13,1,SL:pps,2.39800000000002
13,1,Bal:SL:ps,0
13,1,Bal:SL:Yd,0
13,1,Bal:SL:pps,0.000999999999976353
13,2,Krls:single,0.0109999999999673
13,2,SL:single,2.93500000000006
13,2,Krls:cross,0.0460000000000491
13,2,SL:cross,1.83699999999999
13,2,Krls:ps,0.00499999999999545
13,2,SL:ps,2.726
13,2,Krls:pps,0.0100000000001046
13,2,SL:pps,2.63
13,2,Bal:SL:ps,0.000999999999976353
13,2,Bal:SL:Yd,0
13,2,Bal:SL:pps,0.000999999999976353
13,3,Krls:single,0.00999999999999091
13,3,SL:single,3.11800000000005
13,3,Krls:cross,0.04099999999994
13,3,SL:cross,1.97399999999993
13,3,Krls:ps,0.0080000000000382
13,3,SL:ps,2.82400000000007
13,3,Krls:pps,0.00700000000006185
13,3,SL:pps,2.62599999999998
13,3,Bal:SL:ps,0
13,3,Bal:SL:Yd,0.000999999999976353
13,3,Bal:SL:pps,0.000999999999976353
13,4,Krls:single,0.00499999999999545
13,4,SL:single,3.01199999999994
13,4,Krls:cross,0.0399999999999636
13,4,SL:cross,2.32899999999995
13,4,Krls:ps,0.00599999999997181
13,4,SL:ps,2.70900000000006
13,4,Krls:pps,0.0110000000000809
13,4,SL:pps,2.44799999999998
13,4,Bal:SL:ps,0
13,4,Bal:SL:Yd,0.00600000000008549
13,4,Bal:SL:pps,0.000999999999976353
13,5,Krls:single,0.0080000000000382
13,5,SL:single,3.11699999999996
13,5,Krls:cross,0.0410000000000537
13,5,SL:cross,2.38300000000004
13,5,Krls:ps,0.0119999999999436
13,5,SL:ps,2.80099999999993
13,5,Krls:pps,0.00600000000008549
13,5,SL:pps,2.50099999999998
13,5,Bal:SL:ps,0.000999999999976353
13,5,Bal:SL:Yd,0.000999999999976353
13,5,Bal:SL:pps,0.000999999999976353
13,6,Krls:single,
13,6,SL:single,
13,6,Krls:cross,
13,6,SL:cross,
13,6,Krls:ps,
13,6,SL:ps,
13,6,Krls:pps,
13,6,SL:pps,
13,6,Bal:SL:ps,
13,6,Bal:SL:Yd,
13,6,Bal:SL:pps,
13,7,Krls:single,
13,7,SL:single,
13,7,Krls:cross,
13,7,SL:cross,
13,7,Krls:ps,
13,7,SL:ps,
13,7,Krls:pps,
13,7,SL:pps,
13,7,Bal:SL:ps,
13,7,Bal:SL:Yd,
13,7,Bal:SL:pps,
13,8,Krls:single,
13,8,SL:single,
13,8,Krls:cross,
13,8,SL:cross,
13,8,Krls:ps,
13,8,SL:ps,
13,8,Krls:pps,
13,8,SL:pps,
13,8,Bal:SL:ps,
13,8,Bal:SL:Yd,
13,8,Bal:SL:pps,
13,9,Krls:single,
13,9,SL:single,
13,9,Krls:cross,
13,9,SL:cross,
13,9,Krls:ps,
13,9,SL:ps,
13,9,Krls:pps,
13,9,SL:pps,
13,9,Bal:SL:ps,
13,9,Bal:SL:Yd,
13,9,Bal:SL:pps,
13,10,Krls:single,
13,10,SL:single,
13,10,Krls:cross,
13,10,SL:cross,
13,10,Krls:ps,
13,10,SL:ps,
13,10,Krls:pps,
13,10,SL:pps,
13,10,Bal:SL:ps,
13,10,Bal:SL:Yd,
13,10,Bal:SL:pps,
14,1,Krls:single,0.00999999999999091
14,1,SL:single,3.08000000000004
14,1,Krls:cross,0.0400000000000773
14,1,SL:cross,2.25299999999993
14,1,Krls:ps,0.0230000000000246
14,1,SL:ps,2.39700000000005
14,1,Krls:pps,0.00999999999999091
14,1,SL:pps,1.7940000000001
14,1,Bal:SL:ps,0.000999999999976353
14,1,Bal:SL:Yd,0
14,1,Bal:SL:pps,0.000999999999976353
14,2,Krls:single,0.00499999999999545
14,2,SL:single,3.38800000000003
14,2,Krls:cross,0.0360000000000582
14,2,SL:cross,1.88
14,2,Krls:ps,0.0040000000000191
14,2,SL:ps,2.5390000000001
14,2,Krls:pps,0.0170000000000528
14,2,SL:pps,1.69800000000009
14,2,Bal:SL:ps,0.000999999999976353
14,2,Bal:SL:Yd,0.000999999999976353
14,2,Bal:SL:pps,0.000999999999976353
14,3,Krls:single,0.01400000000001
14,3,SL:single,3.10400000000004
14,3,Krls:cross,0.0380000000000109
14,3,SL:cross,1.79200000000003
14,3,Krls:ps,0.00900000000001455
14,3,SL:ps,2.43299999999999
14,3,Krls:pps,0.0040000000000191
14,3,SL:pps,1.81700000000001
14,3,Bal:SL:ps,0
14,3,Bal:SL:Yd,0
14,3,Bal:SL:pps,0.00199999999995271
14,4,Krls:single,0.00499999999999545
14,4,SL:single,3.10500000000002
14,4,Krls:cross,0.02800000000002
14,4,SL:cross,1.95500000000004
14,4,Krls:ps,0.0109999999999673
14,4,SL:ps,2.94400000000007
14,4,Krls:pps,0.00300000000004275
14,4,SL:pps,2.18000000000006
14,4,Bal:SL:ps,0.00100000000009004
14,4,Bal:SL:Yd,0
14,4,Bal:SL:pps,0.00200000000006639
14,5,Krls:single,0.00300000000004275
14,5,SL:single,2.88599999999997
14,5,Krls:cross,0.0320000000000391
14,5,SL:cross,1.85299999999995
14,5,Krls:ps,0.0109999999999673
14,5,SL:ps,2.78800000000001
14,5,Krls:pps,0.0190000000000055
14,5,SL:pps,2.375
14,5,Bal:SL:ps,0
14,5,Bal:SL:Yd,0
14,5,Bal:SL:pps,0.00199999999995271
14,6,Krls:single,
14,6,SL:single,
14,6,Krls:cross,
14,6,SL:cross,
14,6,Krls:ps,
14,6,SL:ps,
14,6,Krls:pps,
14,6,SL:pps,
14,6,Bal:SL:ps,
14,6,Bal:SL:Yd,
14,6,Bal:SL:pps,
14,7,Krls:single,
14,7,SL:single,
14,7,Krls:cross,
14,7,SL:cross,
14,7,Krls:ps,
14,7,SL:ps,
14,7,Krls:pps,
14,7,SL:pps,
14,7,Bal:SL:ps,
14,7,Bal:SL:Yd,
14,7,Bal:SL:pps,
14,8,Krls:single,
14,8,SL:single,
14,8,Krls:cross,
14,8,SL:cross,
14,8,Krls:ps,
14,8,SL:ps,
14,8,Krls:pps,
14,8,SL:pps,
14,8,Bal:SL:ps,
14,8,Bal:SL:Yd,
14,8,Bal:SL:pps,
14,9,Krls:single,
14,9,SL:single,
14,9,Krls:cross,
14,9,SL:cross,
14,9,Krls:ps,
14,9,SL:ps,
14,9,Krls:pps,
14,9,SL:pps,
14,9,Bal:SL:ps,
14,9,Bal:SL:Yd,
14,9,Bal:SL:pps,
14,10,Krls:single,
14,10,SL:single,
14,10,Krls:cross,
14,10,SL:cross,
14,10,Krls:ps,
14,10,SL:ps,
14,10,Krls:pps,
14,10,SL:pps,
14,10,Bal:SL:ps,
14,10,Bal:SL:Yd,
14,10,Bal:SL:pps,
15,1,Krls:single,0.01400000000001
15,1,SL:single,2.851
15,1,Krls:cross,0.0320000000000391
15,1,SL:cross,1.89799999999991
15,1,Krls:ps,0.00799999999992451
15,1,SL:ps,2.81499999999994
15,1,Krls:pps,0.0149999999999864
15,1,SL:pps,2.375
15,1,Bal:SL:ps,0.00100000000009004
15,1,Bal:SL:Yd,0
15,1,Bal:SL:pps,0.00100000000009004
15,2,Krls:single,0.00999999999999091
15,2,SL:single,3.06299999999999
15,2,Krls:cross,0.0380000000000109
15,2,SL:cross,1.87099999999998
15,2,Krls:ps,0.00599999999997181
15,2,SL:ps,2.69400000000007
15,2,Krls:pps,0.00100000000009004
15,2,SL:pps,2.16599999999994
15,2,Bal:SL:ps,0.000999999999976353
15,2,Bal:SL:Yd,0
15,2,Bal:SL:pps,0.00200000000006639
15,3,Krls:single,0.00599999999997181
15,3,SL:single,3.11400000000003
15,3,Krls:cross,0.0389999999999873
15,3,SL:cross,1.928
15,3,Krls:ps,0.00900000000001455
15,3,SL:ps,2.86799999999994
15,3,Krls:pps,0.00399999999990541
15,3,SL:pps,2.65099999999984
15,3,Bal:SL:ps,0
15,3,Bal:SL:Yd,0
15,3,Bal:SL:pps,0.0080000000000382
15,4,Krls:single,0.00600000000008549
15,4,SL:single,3.01600000000008
15,4,Krls:cross,0.040000000000191
15,4,SL:cross,2.08299999999986
15,4,Krls:ps,0.0109999999999673
15,4,SL:ps,2.78600000000006
15,4,Krls:pps,0.0080000000000382
15,4,SL:pps,2.43200000000002
15,4,Bal:SL:ps,0.000999999999976353
15,4,Bal:SL:Yd,0
15,4,Bal:SL:pps,0.000999999999976353
15,5,Krls:single,0.00399999999990541
15,5,SL:single,2.90000000000009
15,5,Krls:cross,0.0399999999999636
15,5,SL:cross,2.00800000000004
15,5,Krls:ps,0.0139999999998963
15,5,SL:ps,2.95900000000006
15,5,Krls:pps,0.0180000000000291
15,5,SL:pps,2.00699999999983
15,5,Bal:SL:ps,0
15,5,Bal:SL:Yd,0
15,5,Bal:SL:pps,0.00199999999995271
15,6,Krls:single,
15,6,SL:single,
15,6,Krls:cross,
15,6,SL:cross,
15,6,Krls:ps,
15,6,SL:ps,
15,6,Krls:pps,
15,6,SL:pps,
15,6,Bal:SL:ps,
15,6,Bal:SL:Yd,
15,6,Bal:SL:pps,
15,7,Krls:single,
15,7,SL:single,
15,7,Krls:cross,
15,7,SL:cross,
15,7,Krls:ps,
15,7,SL:ps,
15,7,Krls:pps,
15,7,SL:pps,
15,7,Bal:SL:ps,
15,7,Bal:SL:Yd,
15,7,Bal:SL:pps,
15,8,Krls:single,
15,8,SL:single,
15,8,Krls:cross,
15,8,SL:cross,
15,8,Krls:ps,
15,8,SL:ps,
15,8,Krls:pps,
15,8,SL:pps,
15,8,Bal:SL:ps,
15,8,Bal:SL:Yd,
15,8,Bal:SL:pps,
15,9,Krls:single,
15,9,SL:single,
15,9,Krls:cross,
15,9,SL:cross,
15,9,Krls:ps,
15,9,SL:ps,
15,9,Krls:pps,
15,9,SL:pps,
15,9,Bal:SL:ps,
15,9,Bal:SL:Yd,
15,9,Bal:SL:pps,
15,10,Krls:single,
15,10,SL:single,
15,10,Krls:cross,
15,10,SL:cross,
15,10,Krls:ps,
15,10,SL:ps,
15,10,Krls:pps,
15,10,SL:pps,
15,10,Bal:SL:ps,
15,10,Bal:SL:Yd,
15,10,Bal:SL:pps,
16,1,Krls:single,0.01299999999992
16,1,SL:single,3.11400000000003
16,1,Krls:cross,0.0399999999999636
16,1,SL:cross,2.03200000000015
16,1,Krls:ps,0.01299999999992
16,1,SL:ps,3.03600000000006
16,1,Krls:pps,0.00700000000006185
16,1,SL:pps,1.67699999999991
16,1,Bal:SL:ps,0.000999999999976353
16,1,Bal:SL:Yd,0
16,1,Bal:SL:pps,0.00100000000020373
16,2,Krls:single,0.00500000000010914
16,2,SL:single,2.94200000000001
16,2,Krls:cross,0.0489999999999782
16,2,SL:cross,2.44100000000003
16,2,Krls:ps,0.0170000000000528
16,2,SL:ps,2.77400000000011
16,2,Krls:pps,0.0109999999999673
16,2,SL:pps,2.64699999999993
16,2,Bal:SL:ps,0
16,2,Bal:SL:Yd,0
16,2,Bal:SL:pps,0.000999999999976353
16,3,Krls:single,0.0080000000000382
16,3,SL:single,3.24800000000005
16,3,Krls:cross,0.0350000000000819
16,3,SL:cross,1.92000000000007
16,3,Krls:ps,0.01299999999992
16,3,SL:ps,2.53700000000003
16,3,Krls:pps,0.0160000000000764
16,3,SL:pps,2.47399999999993
16,3,Bal:SL:ps,0
16,3,Bal:SL:Yd,0
16,3,Bal:SL:pps,0.00199999999995271
16,4,Krls:single,0.0080000000000382
16,4,SL:single,3.34500000000003
16,4,Krls:cross,0.0420000000001437
16,4,SL:cross,2.38200000000006
16,4,Krls:ps,0.0080000000000382
16,4,SL:ps,2.57600000000002
16,4,Krls:pps,0.0170000000000528
16,4,SL:pps,2.10100000000011
16,4,Bal:SL:ps,0
16,4,Bal:SL:Yd,0
16,4,Bal:SL:pps,0.000999999999976353
16,5,Krls:single,0.00500000000010914
16,5,SL:single,2.96900000000005
16,5,Krls:cross,0.0389999999999873
16,5,SL:cross,1.79299999999989
16,5,Krls:ps,0.00399999999990541
16,5,SL:ps,2.77999999999997
16,5,Krls:pps,0.00600000000008549
16,5,SL:pps,2.01199999999994
16,5,Bal:SL:ps,0.000999999999976353
16,5,Bal:SL:Yd,0
16,5,Bal:SL:pps,0.000999999999976353
